x,Simulated Data
284.0,-10.038308231887134
285.0,-10.029085698997388
286.0,-9.857198938728105
287.0,-8.364332089380019
288.0,-7.0957501408183665
289.0,-2.1585918091042835
290.0,-9.975214628610678
291.0,-5.575622999586551
292.0,-12.72380811261918
293.0,-11.9456894603694
294.0,-11.851154577821738
295.0,-11.44318173609563
296.0,-17.666634771946747
297.0,-8.120692335548409
298.0,-11.22700274790442
299.0,-5.059780555193838
300.0,-7.8954042331492875
301.0,-6.936431599196341
302.0,-9.70000756909399
303.0,-11.777343599340838
304.0,-7.701379551640361
305.0,-1.771663742222957
306.0,-11.802321076910484
307.0,-13.657634072779299
308.0,-11.682953307691465
309.0,-9.397247961943453
310.0,-10.513869349786496
311.0,-15.432462973640607
312.0,-10.834108575830935
313.0,-10.880907863427328
314.0,-13.541642704655874
315.0,-13.977304960334937
316.0,-10.657759849183151
317.0,-10.413726524789082
318.0,-3.489861617877316
319.0,-14.32168228238039
320.0,-17.265739499438595
321.0,-7.515219623985509
322.0,-13.086290464370924
323.0,-7.080744610699291
324.0,-12.204097085718399
325.0,-20.387753094563262
326.0,-10.875593236432103
327.0,-6.587676088715754
328.0,-6.66873511150764
329.0,-10.7361167081846
330.0,-8.726988613420856
331.0,-8.25596304173539
332.0,-16.097141623368366
333.0,-8.726946136689113
334.0,-16.62978283765426
335.0,-7.079723968898058
336.0,-13.08889955916899
337.0,-10.305862344195258
338.0,-9.890827112789156
339.0,-9.39726954403628
340.0,-12.885802560580792
341.0,-10.941730655804534
342.0,-10.95187748586291
343.0,-6.957792057907019
344.0,-14.253272155211201
345.0,-12.34338997575521
346.0,-10.861929984715532
347.0,-4.420967438264389
348.0,-9.937621024877595
349.0,-7.5477053902302735
350.0,-11.904214704614654
351.0,-12.878987754293021
352.0,-14.182757033273456
353.0,-8.733838666150216
354.0,-11.084138075345976
355.0,-9.094467058536585
356.0,-16.853396684284412
357.0,-5.7679534978562135
358.0,-11.849204714773382
359.0,-7.72168432157957
360.0,-10.193262873468404
361.0,-9.647792510992796
362.0,-5.5717615095084865
363.0,-8.91401320996371
364.0,-6.230620798761133
365.0,-8.09795607435537
366.0,-13.679099374041812
367.0,-9.944872110093923
368.0,-7.893726477234072
369.0,-14.079003143663817
370.0,-10.565191647669579
371.0,-11.89508346905979
372.0,-8.664223411607463
373.0,-9.542650010395727
374.0,-8.530387382377015
375.0,-9.392155570504057
376.0,-10.072152975213047
377.0,-5.781889042372299
378.0,-11.191617071509953
379.0,-9.412544852667981
380.0,-7.871606936999491
381.0,-12.096755497385299
382.0,-9.818171696860796
383.0,-14.447655455017964
384.0,-6.304936588860457
385.0,-6.168668457769235
386.0,-13.767132239761406
387.0,-8.175348974870179
388.0,-7.831610420794538
389.0,-9.218696864126285
390.0,-17.258738165593165
391.0,-11.714692694498813
392.0,-18.404127279565287
393.0,-10.944041495806308
394.0,-5.936888972766005
395.0,-6.03950907131703
396.0,-12.744584063308173
397.0,-11.524242758248665
398.0,-1.4045055310702903
399.0,-10.511033860068526
400.0,-9.855876608397994
401.0,-10.532665648416078
402.0,-10.60978879162237
403.0,-5.039483558581396
404.0,-7.0815297811837805
405.0,-7.432473055440943
406.0,-9.592916809857051
407.0,-13.172753064910662
408.0,-12.066628193565222
409.0,-12.828837802806186
410.0,-7.710381495921764
411.0,-5.9565576291523055
412.0,-12.729071157819979
413.0,-14.66167426879996
414.0,-6.214991060680502
415.0,-9.48954205703823
416.0,-5.667835309255167
417.0,-10.284307253175124
418.0,-8.064244147742551
419.0,-12.523300087268145
420.0,-7.645054740792733
421.0,-9.99614106959368
422.0,-9.32735117936702
423.0,-15.861444884984085
424.0,-9.474409433219297
425.0,-5.007468732564355
426.0,-21.347262516325422
427.0,-10.07855640243748
428.0,-10.170264730634988
429.0,-11.188766500676842
430.0,-13.10951965006312
431.0,-15.228040541812748
432.0,-8.215442037762433
433.0,-14.302265314122526
434.0,-17.796420979414123
435.0,-7.989840416963398
436.0,-4.30421863779718
437.0,-1.8744555784156027
438.0,-6.7673323833560115
439.0,-14.20025120317771
440.0,-11.644761214918967
441.0,-13.921024244680073
442.0,-17.246159320261466
443.0,-6.789431816498402
444.0,-13.3443663690705
445.0,-10.647161594564649
446.0,-9.633963934175862
447.0,-9.33103048124633
448.0,-10.4149531951984
449.0,-8.393804410015083
450.0,-9.987364641450243
451.0,-10.21938446581101
452.0,-8.572782001650033
453.0,-11.732100821909803
454.0,-13.835645139311048
455.0,-10.106797745233896
456.0,-9.877796787295019
457.0,-5.8595989120169385
458.0,-13.225925517702061
459.0,-5.795045306146412
460.0,-14.182246832620908
461.0,-8.991685409715206
462.0,-19.100001287109688
463.0,-4.8825270004597146
464.0,-14.983222010354467
465.0,-16.789781223606695
466.0,-9.276446829409203
467.0,-8.191106137555817
468.0,-9.266313749182185
469.0,-16.407193189918228
470.0,-17.585601485105887
471.0,-11.336577198396151
472.0,-11.83938109168911
473.0,-8.200259365446643
474.0,-12.749203768528393
475.0,-8.873913774686157
476.0,-15.406889371260974
477.0,-10.217139277777676
478.0,-8.796036245625464
479.0,-13.249901451854452
480.0,-7.030336993189761
481.0,-8.010937026917771
482.0,-9.353690308293524
483.0,-14.793116892759205
484.0,-4.969826916364865
485.0,-8.457433124999412
486.0,-10.529000275054686
487.0,-10.125010671040602
488.0,-0.9970519288705901
489.0,-14.793017320824708
490.0,-6.503370442315581
491.0,-12.184061983159898
492.0,-9.854111819206251
493.0,-17.482051339961522
494.0,-10.857251388559257
495.0,-3.916614784353171
496.0,-5.251292059098651
497.0,-12.79101527097559
498.0,-10.437403359918731
499.0,-9.47030342191415
500.0,-8.158453432730187
501.0,-12.501038856117862
502.0,-13.273400675052326
503.0,-13.204720581064926
504.0,-10.805955138399474
505.0,-8.419995407173761
506.0,-14.075650754379346
507.0,-5.67796790248089
508.0,-13.309241348635922
509.0,-4.3006243859118864
510.0,-6.455279155825065
511.0,-8.184317159525872
512.0,-8.530130372123395
513.0,-13.796699770674895
514.0,-11.092191961656518
515.0,-12.017483440913043
516.0,-7.777077634490849
517.0,-8.733127194622028
518.0,-4.346388332847174
519.0,-14.934791152980567
520.0,-5.737466040954016
521.0,-7.96277799862343
522.0,-6.831462438362263
523.0,-11.155627507763903
524.0,-4.66083153015449
525.0,-13.425062827686588
526.0,-10.40959764033165
527.0,-11.652194955694767
528.0,-11.651815356619503
529.0,-11.918437819512237
530.0,-17.223126688304305
531.0,-10.201998486796342
532.0,-10.014431214811127
533.0,-12.18527757846957
534.0,-12.140037524984622
535.0,-9.73979399689196
536.0,0.44839941738802835
537.0,-5.454031600265346
538.0,-12.094438204106346
539.0,-16.096854574335296
540.0,-21.141274162719874
541.0,-13.581710617303429
542.0,-10.103946435236178
543.0,-11.91180104831648
544.0,-7.774838305416373
545.0,-6.501949460795782
546.0,-11.103060757353555
547.0,-7.10238596181318
548.0,-4.198989137142136
549.0,-13.204187366963033
550.0,-9.213389761071587
551.0,-12.568869264236822
552.0,-8.838236804822362
553.0,-6.572130837485843
554.0,-10.825803966348111
555.0,-12.157317313927397
556.0,-10.18329223281002
557.0,-8.447043414971064
558.0,-10.590042093800097
559.0,-9.57157417316527
560.0,-8.165476409284667
561.0,-13.247040587336757
562.0,-10.495212380261341
563.0,-13.703037367267042
564.0,-9.8395105938637
565.0,-13.475584806261539
566.0,-7.980853258135492
567.0,-11.558955431336456
568.0,-3.161056204119996
569.0,-9.955958112879136
570.0,-19.82890783725076
571.0,-9.365194631513955
572.0,-7.658900522256079
573.0,-11.727608000664661
574.0,-6.963675274478886
575.0,-9.858884171248132
576.0,-10.749419509442609
577.0,-4.7838724657118625
578.0,-12.916321636475908
579.0,-13.147465479547053
580.0,-12.72772627384771
581.0,-15.747338901837807
582.0,-10.48435219915358
583.0,-10.884554702182108
584.0,-3.646686876921599
585.0,-9.85254227692035
586.0,-12.308770797699466
587.0,-4.45552243289448
588.0,-16.14511193973251
589.0,-12.693424922136108
590.0,-3.318947714688427
591.0,-9.332899971151301
592.0,-12.897777914279654
593.0,-8.823606719635544
594.0,-10.259802899964983
595.0,-9.50186175538524
596.0,-6.893022483432376
597.0,-8.411826945335154
598.0,-1.0920295429781373
599.0,-11.323583546873419
600.0,-12.955533406736235
601.0,-8.38481174080179
602.0,-13.79037145902257
603.0,-11.293884586677876
604.0,-12.155624870485665
605.0,-15.637835245322584
606.0,-12.767347568796605
607.0,-12.0300006486622
608.0,-7.471858986695111
609.0,-15.228444716155442
610.0,-13.192022009783116
611.0,-4.387090946776655
612.0,-16.032212121259253
613.0,-8.886404026331094
614.0,-10.86481012751987
615.0,-11.07918409724828
616.0,-16.215347120858763
617.0,-8.29451819014492
618.0,-11.315810554317379
619.0,-13.709708329933363
620.0,-7.809273276113576
621.0,-10.741970471162713
622.0,-11.49906571861819
623.0,-11.116353488567357
624.0,-2.490194420233478
625.0,-5.214194834132405
626.0,-3.741046192562706
627.0,-11.594608550429143
628.0,-13.517814220211623
629.0,-8.650985245268277
630.0,-10.119290656871485
631.0,-13.072210099458655
632.0,-6.468996223664033
633.0,-9.08190585426939
634.0,-10.738048253152261
635.0,-8.90187570692301
636.0,-9.71967287715587
637.0,-7.854985681197808
638.0,-4.422865202882228
639.0,-7.101633697059889
640.0,-14.867023026407171
641.0,-9.708366120307023
642.0,-9.397334773084104
643.0,-16.981834688585455
644.0,-11.232263891660107
645.0,-11.54884382350057
646.0,-13.786408354908064
647.0,-13.36668502504356
648.0,-16.968625218236454
649.0,-14.057467083326742
650.0,-11.551272965813167
651.0,-14.263463150086793
652.0,-12.561952274371757
653.0,-5.4884282381427285
654.0,-9.013172117125318
655.0,-4.145268360917573
656.0,-11.360256300538563
657.0,-14.940082181070068
658.0,-6.102179728293671
659.0,-6.422932996482095
660.0,-9.037990315429655
661.0,-17.076481326426695
662.0,-12.33015855393024
663.0,-6.330738906407445
664.0,-9.715152848126259
665.0,-11.08777701947245
666.0,-8.349536533751092
667.0,-7.899362320913632
668.0,-5.10323816275399
669.0,-14.771396769986348
670.0,-15.638888222036552
671.0,-5.7741176342389915
672.0,-9.38759673659728
673.0,-8.152454749364804
674.0,-8.114402844274682
675.0,-15.599617880220084
676.0,-13.932352815413957
677.0,-9.444267578343256
678.0,-7.282917714255063
679.0,-18.953922417022646
680.0,-12.05957481804261
681.0,-8.247471231735522
682.0,-5.319313392835144
683.0,-6.431759163587964
684.0,-13.47091255985898
685.0,-15.435289603726787
686.0,-11.959596363318267
687.0,-6.333289037087119
688.0,-10.048193266480581
689.0,-2.123702754043096
690.0,-13.821849534855495
691.0,-7.010203104043678
692.0,-4.363626437586969
693.0,-4.038212046201434
694.0,-5.037463393097479
695.0,-9.482036095189253
696.0,-10.089724550881487
697.0,-9.526195505772767
698.0,-5.277616371078801
699.0,-15.610802232359955
700.0,-10.403649830997788
701.0,-15.943803423069234
702.0,-10.890230261867442
703.0,-12.09089773783177
704.0,-14.241055390614255
705.0,-7.300237970564853
706.0,-6.573257706188984
707.0,-9.325149312089275
708.0,-14.171561073071782
709.0,-12.907023413247071
710.0,-11.504934363354298
711.0,-13.050524598540354
712.0,-4.812549421586426
713.0,-14.297683103028406
714.0,-14.961968073893036
715.0,-9.425664814486595
716.0,-12.391062398908396
717.0,-8.95237776095922
718.0,-1.9156099809143772
719.0,-11.05709772797582
720.0,-14.650600781512416
721.0,-15.880005998293143
722.0,-15.08448911654099
723.0,-9.431768071927728
724.0,-10.132216876734955
725.0,-3.8120426083461636
726.0,-7.5667369876385315
727.0,-8.655333474879605
728.0,-5.129663889122182
729.0,-8.530309214213915
730.0,-8.856450965397105
731.0,-17.792803224642075
732.0,-10.102455413354177
733.0,-14.724634735851371
734.0,-7.700727185595349
735.0,-10.808466008252898
736.0,-10.755527946646684
737.0,-9.494745316849427
738.0,-15.956792632608344
739.0,-8.561599852188857
740.0,-9.585594127909896
741.0,-9.539628611111302
742.0,-10.194554145354862
743.0,-8.665203749603537
744.0,-6.693578572489789
745.0,-11.344544611869852
746.0,-11.630014168244205
747.0,-9.51435280785421
748.0,-9.061641877186954
749.0,-8.359492444655425
750.0,-8.800782168867169
751.0,-13.234137375078342
752.0,-5.922983669128792
753.0,-15.442690045775016
754.0,-22.116133507335217
755.0,-10.175371280557172
756.0,-7.192802548280559
757.0,-10.612510815716595
758.0,-7.991941799626696
759.0,-4.656058856609172
760.0,-7.921659058780403
761.0,-14.307573580301185
762.0,-8.39723849901648
763.0,-1.696665237540909
764.0,-7.535589337576047
765.0,-3.989241624045172
766.0,-10.192020105595912
767.0,-12.99551068733551
768.0,-7.04853088406179
769.0,-5.356325774066155
770.0,-10.090766339672705
771.0,-9.193977076626997
772.0,-12.207206985727876
773.0,-8.411102988326189
774.0,-13.79636114486807
775.0,-12.889947206950529
776.0,-3.7058170463245617
777.0,-8.354778903801867
778.0,-7.0533633301344985
779.0,-16.546824221915827
780.0,-15.90606469222944
781.0,-3.4388903566050404
782.0,-8.583188005725994
783.0,-2.474168200524244
784.0,-3.636702355476797
785.0,-6.805010726401621
786.0,-8.81816633426361
787.0,-12.174372959053134
788.0,-15.229338227898552
789.0,-15.745233892587702
790.0,-5.206492104852239
791.0,-8.218456698709188
792.0,-3.2165049918866746
793.0,-6.6955254879365285
794.0,-11.692558030204902
795.0,-16.470248989972468
796.0,-14.63802621867952
797.0,-5.933825979923439
798.0,-12.348013868524633
799.0,-2.193807279674786
800.0,-14.373111482480484
801.0,-5.143634638185227
802.0,-14.344059144816104
803.0,-9.57012215736376
804.0,-16.24608564083214
805.0,-10.37050542030317
806.0,-11.529440858341795
807.0,-6.409477349337181
808.0,-5.584802093218628
809.0,-6.4734678516615425
810.0,-1.4201599285789985
811.0,-12.816212930150641
812.0,-10.77045280299298
813.0,-15.697180207961374
814.0,-11.337293557010005
815.0,-14.467889221749061
816.0,-18.54389836556119
817.0,-8.513560037525451
818.0,-13.615389454434688
819.0,-7.295167160223789
820.0,-5.434684091454191
821.0,-12.667511185868925
822.0,-14.400815539542133
823.0,-12.270507131591028
824.0,-9.707598392615253
825.0,-15.560367610166457
826.0,-14.850678613443492
827.0,-3.0622348807370354
828.0,-14.86143882391186
829.0,-8.207517291166075
830.0,-14.702738460350503
831.0,-10.865291196643675
832.0,-8.382353998914102
833.0,-5.774768580585291
834.0,-12.094973840378602
835.0,-11.25419815145789
836.0,-3.9146360434223375
837.0,-7.363488192400018
838.0,-14.842814074976404
839.0,-10.383716230371887
840.0,-3.633005290937013
841.0,-18.48732616318037
842.0,-6.443125797163438
843.0,-18.000351909826772
844.0,-8.9783953995704
845.0,-11.23397004914616
846.0,-8.425012833487441
847.0,-5.451225107235592
848.0,-11.133946517503611
849.0,-3.182347449164026
850.0,-15.848751743973589
851.0,-11.721722533059834
852.0,-7.393201935516609
853.0,-10.841108258692694
854.0,-12.958154476560532
855.0,-10.032715222506605
856.0,-18.624752075267246
857.0,-8.949935346224905
858.0,-3.469902406645594
859.0,-10.088269732255347
860.0,-6.631532610447129
861.0,-12.091407607576102
862.0,-12.487145053724092
863.0,-15.179955464408419
864.0,-12.666054477371045
865.0,-10.097483943748003
866.0,-11.39325059635742
867.0,-13.93697104441004
868.0,-9.100228707803549
869.0,-8.885253833495293
870.0,-3.2129506400163583
871.0,-6.837998460670539
872.0,-3.7628304185645938
873.0,-9.92207588390259
874.0,-9.553720230233331
875.0,-12.109173794338245
876.0,-14.04182230160389
877.0,-8.938910715079912
878.0,-13.012510313266331
879.0,-5.472301031845531
880.0,-11.949942671397118
881.0,-8.184991693437432
882.0,-6.906876443846496
883.0,-13.444364091596032
884.0,-7.841604099929132
885.0,-14.311540828346562
886.0,-10.312529094075934
887.0,-7.5375214875065755
888.0,-14.07753363494553
889.0,-10.686135603443034
890.0,-9.392880694557379
891.0,-9.487436896041205
892.0,-9.519756644126723
893.0,-13.576586341671183
894.0,-6.549145308316266
895.0,-7.746892651350821
896.0,-6.300084177033828
897.0,-4.400165191306463
898.0,-22.18437276475237
899.0,-15.712053781188057
900.0,-17.03068039217596
901.0,-7.483742408263567
902.0,-6.417345532943283
903.0,-6.819582505032203
904.0,-15.671057553907236
905.0,-9.180847742030018
906.0,-9.036934568207355
907.0,-12.19958134945353
908.0,-6.93689753827169
909.0,-10.290437535644356
910.0,-9.703583671288621
911.0,-16.805551512922285
912.0,-11.700883135625661
913.0,-8.774373594400345
914.0,-15.029093454134374
915.0,-9.029495421981931
916.0,-14.569650976626846
917.0,-8.451596001795101
918.0,-9.20115117916082
919.0,-9.66039592886788
920.0,-14.046243636348935
921.0,-6.224083234924939
922.0,-11.736289955464237
923.0,-7.606829564352365
924.0,-13.685303854716317
925.0,-11.12806603125234
926.0,-13.270565395721647
927.0,-16.502851743005646
928.0,-11.185453085288334
929.0,-14.058543871335267
930.0,-8.049990826961537
931.0,-10.181250365600992
932.0,-13.225401506509881
933.0,-8.793149846291628
934.0,-12.737333661332212
935.0,-15.501888711390606
936.0,-7.749493291051788
937.0,-13.551238274388727
938.0,-7.664982187754683
939.0,-14.269998530583205
940.0,-11.3223672688174
941.0,-14.2772768006761
942.0,-12.216574089781117
943.0,-11.50476524612323
944.0,-16.784614768136862
945.0,-1.9744946092354603
946.0,-11.497978676624419
947.0,-10.958746876611679
948.0,-9.001117664486518
949.0,-13.21858457326762
950.0,-14.113544745799022
951.0,-7.791605863276802
952.0,-13.275304505329341
953.0,-11.101982655554083
954.0,-17.809899867795608
955.0,-1.9758973500273083
956.0,-6.819565923879899
957.0,-5.297434787055877
958.0,-8.995911917757738
959.0,-8.805217234765689
960.0,-15.63596184268873
961.0,-10.232981998706473
962.0,-9.4246208257494
963.0,-9.03641700722253
964.0,-6.180256588387565
965.0,-16.827446847378553
966.0,-8.84064745276977
967.0,-11.563057819652482
968.0,-8.681259450779113
969.0,-9.8693231469297
970.0,-16.648166425443186
971.0,-8.047408473515938
972.0,-7.09635796456663
973.0,-10.28792155556281
974.0,-9.025407205916064
975.0,-14.736803271809283
976.0,-5.894792683105654
977.0,-9.025263683603725
978.0,2.034832341669377
979.0,-3.746199902989921
980.0,-15.609043270173046
981.0,-4.766971305424721
982.0,-14.63940938467712
983.0,-14.148933802958712
984.0,-8.52822793612167
985.0,-7.6995232856616855
986.0,-15.273275160851485
987.0,-11.932049359463697
988.0,-15.987992295848041
989.0,-2.978202389348226
990.0,-9.556861621671322
991.0,-11.136485961926764
992.0,-13.02543634654114
993.0,-9.139829202103337
994.0,-12.337593617751441
995.0,0.053968943584308704
996.0,-3.8452708596922776
997.0,-19.460721179023935
998.0,-5.355369934079408
999.0,-11.407341284648854
1000.0,-9.749774951771338
1001.0,-11.171418896317423
1002.0,-14.05119336607444
1003.0,-8.28128760707242
1004.0,-8.841633338683257
1005.0,-8.857307881021324
1006.0,-17.435840359091582
1007.0,-2.2633381365869827
1008.0,0.5316635128922513
1009.0,-11.707071978826306
1010.0,-8.34393801076304
1011.0,-7.078809477707512
1012.0,-5.722661749576767
1013.0,-8.586146380224555
1014.0,-4.0984635093592665
1015.0,-6.139733635978935
1016.0,-7.767700269051211
1017.0,-4.236470315845949
1018.0,-5.752451035068725
1019.0,-10.9269037669713
1020.0,-14.379310929701148
1021.0,-14.162401087485849
1022.0,-10.24352108481047
1023.0,-11.616337765700822
1024.0,-7.923701852072282
1025.0,-11.695519928037818
1026.0,-12.216082411318428
1027.0,-11.07649412666454
1028.0,-12.706861113713295
1029.0,-18.090185916150105
1030.0,-12.366506594400708
1031.0,-4.7436914639775765
1032.0,-5.178257242966333
1033.0,-9.279842498726797
1034.0,-6.682056932265454
1035.0,-7.468633664801878
1036.0,-15.024398887782045
1037.0,-2.2030372253765513
1038.0,-7.403271485496533
1039.0,-17.67750481054305
1040.0,-15.078362108984138
1041.0,-7.530808966200221
1042.0,-14.131696232612242
1043.0,-10.703200752463319
1044.0,-9.99652243645563
1045.0,-3.81412673382777
1046.0,-14.050526512761227
1047.0,-6.714555122761398
1048.0,-15.329683899893409
1049.0,-4.638706327179651
1050.0,-5.335861741525026
1051.0,-11.99183493676909
1052.0,-4.327328427749252
1053.0,-5.3989322075241475
1054.0,-15.090626171481846
1055.0,-12.700291624255755
1056.0,-6.7362332727968885
1057.0,-6.606668429093272
1058.0,-11.618063812664998
1059.0,-9.394306917339446
1060.0,-13.922870653641816
1061.0,-12.435331791902527
1062.0,-12.34817560008028
1063.0,-9.681158100079601
1064.0,-7.849024803534737
1065.0,-15.739804736762302
1066.0,-15.024668671662837
1067.0,-7.4694468374402145
1068.0,-5.008958624486585
1069.0,-7.329723176335445
1070.0,-10.828587815837741
1071.0,-14.762475991695524
1072.0,-10.630402860976092
1073.0,-10.498316288888612
1074.0,-8.383175832926227
1075.0,-9.578726386863009
1076.0,-6.868773954814565
1077.0,-1.5839715669001944
1078.0,-9.719222267956862
1079.0,-13.930171967609807
